πλακώσεως, πλακώσεως, grc, transcription, πλακώσεως, texts/bshe0007.xml
πλακώ­, πλακώ­, grc, transcription, πλακώ­, texts/caes0063.xml
πλακώσεως, πλακώσεως, grc, transcription, </lb>πλακώσεως, texts/caes0058.xml
πλε, πλε, grc, transcription, </lb>π</unclear>λε</unclear>, texts/kafr0007.xml
πληθυνεῖ, πληθύνω, grc, transcription, πληθυ</lb>νεῖ., texts/caes0129.xml
πληρ, πληρ, grc, transcription, </lb>πληρ</unclear>, texts/elus0006.xml
πλοίων, πλοίων, grc, transcription, πλοίων</hi>, texts/caes0012.xml
πλοῦτον, πλοῦτος, grc, transcription, πλοῦτον., texts/beth0184.xml
ποέσας, ποέσας, grc, transcription, </lb>π</unclear>οέσας</p></div>, texts/mare0400.xml
ποίησαν, ποιέω, grc, transcription, </lb>ποίησαν, texts/sepp0023.xml
ποίησεν, ποιέω, grc, transcription, </lb>ποίησεν, texts/sepp0015.xml
ποεῖ, ποιέω, grc, transcription, ποεῖ&#44;, texts/hamm0052.xml
ποθανάντος, ποθανάντος, grc, transcription, </lb>ποθα</unclear>νάντος</sic>, texts/zoor0069.xml
ποθανού, ποθανού, grc, transcription, </lb>ποθανού, texts/zoor0008.xml
ποθανόν, ποθανόν, grc, transcription, </lb>ποθανόν, texts/zoor0031.xml
ποθανόν, ποθανόν, grc, transcription, </lb>ποθανόν, texts/zoor0285.xml
ποθανόντος, ποθανόντος, grc, transcription, </lb>ποθανόντος, texts/zoor0045.xml
ποθανόντος, ποθανόντος, grc, transcription, </lb>ποθανόντος, texts/zoor0050.xml
ποθανόντος, ποθανόντος, grc, transcription, </lb>ποθανόντος, texts/zoor0236.xml
ποθανόντος, ποθανόντος, grc, transcription, </lb>ποθανόντος, texts/zoor0250.xml
ποθονόν, ποθονόν, grc, transcription, π</unclear>οθονόν, texts/zoor0117.xml
ποις, ποις, grc, transcription, </lb>π</supplied>οις, texts/hamm0008.xml
πολιτευομένου, πολιτεύω, grc, transcription, </lb></gap>πολι</supplied>τευομένου, texts/fein0002.xml
πολιτικῶν, πολιτικός, grc, transcription, πολιτικῶν, texts/caes0059.xml
πολλοῖς, πολύς, grc, transcription, πολλοῖς, texts/hamm0001.xml
πολλὰ, πολλὰ, grc, transcription, </lb>πολλὰ, texts/caes0039.xml
πολλὰσ, πολλὰσ, grc, transcription, πολλὰσ, texts/yavn0001.xml
πολλάκι, πολλάκι, grc, transcription, πολλάκι, texts/hamm0001.xml
πολλάκις, πολλάκις, grc, transcription, πολλάκις, texts/caes0026.xml
ποτε, ποτέ, grc, transcription, ποτε, texts/bshe0024.xml
ποτὲ, ποτὲ, grc, transcription, ποτὲ, texts/caes0244.xml
που, πού, grc, transcription, </lb>που&#44;, texts/zoor0027.xml
πούρνι, πούρνι, grc, transcription, </lb>πούρνι</sic>, texts/zoor0297.xml
ποίει, ποίει, grc, transcription, </lb>ποίει., texts/caes0088.xml
ποίει, ποίει, grc, transcription, ποίει&#44;, texts/caes0089.xml
ποῦ, πού, grc, transcription, </lb>ποῦ, texts/caes0130.xml
πρ, πρ, grc, transcription, πρ, texts/zoor0254.xml
πραιπόσιτος, πραιπόσιτος, grc, transcription, πραιπόσιτος</corr></choice>&#44;, texts/zoor0254.xml
πρε, πρε, grc, transcription, πρε, texts/jeru0237.xml
πρεσβ, πρεσβ, grc, transcription, πρεσβ, texts/carm0004.xml
πρεσβευτο, πρεσβευτο, grc, transcription, </lb>πρεσβευτο, texts/jaff0015.xml
πρεσβευτὴν, πρεσβευτὴν, grc, transcription, πρεσβευτὴν, texts/tdor0004.xml
πρεσβθτέρουκαὶ, πρεσβθτέρουκαὶ, grc, transcription, π|ρεσβθτέρου</abbr>καὶ</abbr>, texts/fiqg0004.xml
πρεσβυτέρου, πρέσβυς, grc, transcription, </lb>πρεσβυτέρου, texts/abur0001.xml
πρεσβυτέρου, πρέσβυς, grc, transcription, πρεσβ</abbr>υτέρου</ex></expan>, texts/birs0007.xml
πρεσβυτέρου, πρέσβυς, grc, transcription, πρεσβυτ</abbr>έρου</ex></expan>.</p></div>, texts/birs0008.xml
πρεσβυτέρου, πρέσβυς, grc, transcription, πρεσβυτέρου, texts/bshe0026.xml
πρεσβυτέρου, πρέσβυς, grc, transcription, π</abbr>ρεσβυτέρου</ex></expan>, texts/carm0005.xml
πρεσβυτέρου, πρέσβυς, grc, transcription, π</lb>ρεσβ</abbr>υτέρου</ex></expan>, texts/evro0001.xml
πρεσβυτέρου, πρέσβυς, grc, transcription, πρεσβ</abbr>υτέρου</ex></expan>, texts/evro0003.xml
πρεσβυτέρου, πρέσβυς, grc, transcription, πρε</lb>σβ</abbr>υτέρου</ex></expan>&#44;, texts/evro0007.xml
πρεσβυτέρου, πρέσβυς, grc, transcription, </lb>πρε</abbr>σ</ex>β</abbr>υτέρου</ex></expan>&#44;, texts/evro0008.xml
πρεσβυτέρου, πρέσβυς, grc, transcription, πρεσβ</abbr>υτέρου</ex></expan>, texts/jeru0310.xml
πρεσβυτέρου, πρέσβυς, grc, transcription, πρεσβ</abbr>υτέρου</ex></expan>, texts/khan0001.xml
πρεσβυτέρου, πρέσβυς, grc, transcription, πρεσβ</abbr>υτέρου</ex></expan>&#44;, texts/khir0001.xml
πρεσβυτέρου, πρέσβυς, grc, transcription, πρεσβ</abbr>υτέρου</ex></expan>, texts/narr0001.xml
πρεσβυτέρου, πρέσβυς, grc, transcription, πρεσβυτέρου</p></div>, texts/susi0003.xml
πρεσβυτέρου, πρέσβυς, grc, transcription, </lb>πρεσβυτέρου&#44;, texts/zoor0055.xml
πρεσβυτέρου, πρέσβυς, grc, transcription, πρεσβυτέρου&#44;, texts/zoor0095.xml
πρεσβυτἐρου, πρεσβυτἐρου, grc, transcription, πρεσβ</abbr>υτἐρου</ex></expan>, texts/evro0005.xml
πρεσβυτέρου, πρεσβυτέρου, grc, transcription, πρεσβ</abbr>υτέρου</ex></expan>, texts/bshe0021.xml
πρεσβυτέρου, πρεσβυτέρου, grc, transcription, πρεσβ</abbr>υτέρου</ex></expan>, texts/elku0001.xml
πρεσβυτέρου, πρεσβυτέρου, grc, transcription, πρε</abbr>σβυτέρου</ex></expan>, texts/khis0083.xml
πρεσβυτέρῳ, πρεσβυτέρῳ, grc, transcription, </lb>πρεσ</abbr>βυτέρῳ</ex></expan>, texts/caes0137.xml
πρεσβύτερος, πρέσβυς, grc, transcription, πρεσ</lb>βύτερος, texts/jaff0032.xml
πρεσβύτερος, πρεσβύτερος, grc, transcription, πρ</unclear>ε</abbr>σβύτερος</ex></expan>, texts/akas0002.xml
πρεσβύτερος, πρεσβύτερος, grc, transcription, </lb>πρεσ</abbr>βύτερος</ex></expan>, texts/beth0110.xml
πρετωρίου, πρετωρίου, grc, transcription, πρετωρίου, texts/eluy0003.xml
πριμι, πριμι, grc, transcription, π</abbr>ριμι</ex></expan>, texts/ulat0010.xml
πριμικηρίου, πριμικηρίου, grc, transcription, πριμικηρίου</corr></choice>, texts/zoor0231.xml
πρινικηρίου, πρινικηρίου, grc, transcription, πρινικ</abbr>ηρίου</ex></expan>, texts/zoor0231.xml
προνοί, προνοί, grc, transcription, προνοί, texts/jeru0310.xml
προνοησαμένου, προνοέω, grc, transcription, προνοησαμένου, texts/bshe0007.xml
προνοητῇ, προνοητής, grc, transcription, προνοητῇ</supplied>, texts/hmti0005.xml
προνοητῇ, προνοητής, grc, transcription, προνοητῇ</supplied>.</p></div>, texts/tibe0005.xml
προνούμ, προνούμ, grc, transcription, </lb>προνούμ, texts/hmti0003.xml
προνούμ, προνούμ, grc, transcription, </lb>προνούμ, texts/tibe0004.xml
προσήνεγκ, προσήνεγκ, grc, transcription, προσήνεγκ</supplied>, texts/ashk0002.xml
προσήω, προσήω, grc, transcription, προσήω</supplied>, texts/ashk0002.xml
προσθήκης, προσθήκη, grc, transcription, προσθήκης</supplied>, texts/khan0001.xml
προσθεν, προσθεν, grc, transcription, </lb>προσ</abbr>θεν</ex></expan>&#44;, texts/zoor0339.xml
προσκυ, προσκυ, grc, transcription, π</supplied>ροσκυ-, texts/abur0001.xml
προσσυλήτου, προσσυλήτου, grc, transcription, </lb>προσσυλήτου, texts/caes0165.xml
προστάτην, προστάτην, grc, transcription, προστάτη</hi>ν</del>., texts/caes0012.xml
προσφέρωμεν, προσφέρω, grc, transcription, </lb>προσφέρωμεν., texts/ashk0002.xml
προσφέρωμεν, προσφέρω, grc, transcription, προσφέρωμε</lb>ν., texts/birs0008.xml
προσφορὰ, προσφορὰ, grc, transcription, </expan></gap>πρ</supplied>οσ</lb>φορὰ, texts/caes0080.xml
προσφορὰ, προσφορὰ, grc, transcription, προ</abbr>σφορὰ</ex></expan>, texts/caes0083.xml
προσφορὰ, προσφορὰ, grc, transcription, </lb>προσφορὰ, texts/caes0134.xml
προσφορὰ, προσφορὰ, grc, transcription, προσφορὰ</ex></expan>, texts/tqas0001.xml
προσφορά, προσφορά, grc, transcription, </lb>προσφορά, texts/khis0080.xml
προσφορά, προσφορά, grc, transcription, +προσφορά, texts/khis0083.xml
προτάτων, προτάτων, grc, transcription, </lb>προτάτων, texts/tibe0004.xml
προτιμότερον, προτιμότερον, grc, transcription, </gap>προτιμότερον., texts/caes0026.xml
προτον, προτον, grc, transcription, </lb>προτον</sic>, texts/zoor0382.xml
προχέεις, προχέεις, grc, transcription, προχέεις, texts/hamm0049.xml
πρω, πρω, grc, transcription, πρω, texts/khzi0001.xml
πρωτεύων, πρωτεύων, grc, transcription, πρωτε</abbr>ύων</ex></expan>, texts/caes0059.xml
πρωτομάρτυς, πρωτομάρτυς, grc, transcription, πρωτομάρτυς, texts/birs0009.xml
πρόαγον, προάγω, grc, transcription, πρόαγον, texts/yavn0001.xml
πρόςδεξε, πρόςδεξε, grc, transcription, </lb>πρός</abbr>δεξε&#44;, texts/susi0006.xml
πρώ, πρώ, grc, transcription, πρώ, texts/zoor0183.xml
πρώτη, πρότερος, grc, transcription, πρώτη&#44;, texts/zoor0302.xml
πρώτου, πρότερος, grc, transcription, πρώτ</abbr>ου</ex></expan>, texts/bshe0007.xml
πρώτου, πρότερος, grc, transcription, πρώτου&#44;, texts/zoor0092.xml
πρώτου, πρότερος, grc, transcription, πρώτου&#44;, texts/zoor0152.xml
πρώτου, πρότερος, grc, transcription, πρώτου, texts/zoor0206.xml
πρώτου, πρότερος, grc, transcription, πρώ</lb>του&#44;, texts/zoor0339.xml
πρώτως, πρότερος, grc, transcription, πρ</lb>ώτως, texts/jaff0027.xml
πρώτῃ, πρότερος, grc, transcription, πρώτῃ.</p></div>, texts/zoor0152.xml
πρώτῃ, πρότερος, grc, transcription, </lb>πρώτῃ.</p></div>, texts/zoor0161.xml
πρώτῃ, πρότερος, grc, transcription, πρώτῃ</unclear>., texts/zoor0292.xml
πρώτῃ, πρότερος, grc, transcription, πρώτῃ., texts/zoor0329.xml
πρώτῃ, πρότερος, grc, transcription, πρώτῃ., texts/zoor0367.xml
πράτου, πράτου, grc, transcription, </lb>πράτου</abbr>, texts/caes0206.xml
πρὸ, πρὸ, grc, transcription, πρὸ, texts/zoor0382.xml
πρὸς, πρὸς, grc, transcription, πρὸς, texts/zoor0089.xml
πρόσταγμα, πρόσταγμα, grc, transcription, πρόσταγμ</supplied>α, texts/beth0134.xml
πρότατος, πρότατος, grc, transcription, </lb>πρότατος, texts/beth0165.xml
πρώτη, πρώτη, grc, transcription, πρώτη, texts/hamm0031.xml
πρώτης, πρώτης, grc, transcription, πρώτης</supplied>, texts/beth0191.xml
πρώτης, πρώτης, grc, transcription, πρώτης, texts/elku0001.xml
πρῶτον, πρότερος, grc, transcription, </lb>πρῶτον</corr></choice>, texts/zoor0382.xml
πςʹ, πςʹ, grc, transcription, πςʹ&#44;, texts/zoor0145.xml
πτης, πτης, grc, transcription, </lb>πτης, texts/kede0004.xml
πτωρ, πτωρ, grc, transcription, </lb>πτωρ, texts/hamm0002.xml
πτωχοὺς, πτωχοὺς, grc, transcription, πτωχοὺς, texts/elus0030.xml
πτόλις, πτόλις, grc, transcription, πτόλις, texts/caes0025.xml
πυγών, πυγών, grc, transcription, πυγών</p></div>, texts/mare0503.xml
πυρός, πυρός, grc, transcription, πυ</abbr>ρός</ex></expan>, texts/mare0199.xml
πυρόεντα, πυρόεντα, grc, transcription, πυρόεντα, texts/hamm0049.xml
πω, πω, grc, transcription, πω</unclear></gap>, texts/mare0180.xml
πόλεων, πολύς, grc, transcription, πόλεων&#44;, texts/bshe0005.xml
πόλεως, πόλις, grc, transcription, πόλ</lb>εως, texts/jaff0080.xml
πόλεως, πόλις, grc, transcription, πόλεως</ex></expan>., texts/tdor0003.xml
πόλεως, πόλις, grc, transcription, πόλεως, texts/zoor0131.xml
πόλις, πόλις, grc, transcription, πόλις, texts/bshe0005.xml
πόν, πόν, grc, transcription, πόν, texts/zoor0229.xml
πόνοισι, πόνος, grc, transcription, πόνοισι.</p></div>, texts/birs0002.xml
πόντες, πόντες, grc, transcription, πόντες</sic>, texts/zoor0296.xml
πόντων, ποντίζω, grc, transcription, πό</unclear>ν</lb>των</sic>, texts/zoor0219.xml
πότες, προσίημι, grc, transcription, </lb>πότες</sic>, texts/zoor0244.xml
πότης, πότης, grc, transcription, </lb>πότης., texts/zoor0238.xml
πἀν, πἀν, grc, transcription, πἀν, texts/zoor0308.xml
πἀν, πἀν, grc, transcription, πἀν</unclear>, texts/zoor0311.xml
πἀντων, πἀντων, grc, transcription, πἀντων, texts/zoor0312.xml
πάλιν, πάλιν, grc, transcription, πάλιν., texts/hamm0053.xml
πάντες, πάντες, grc, transcription, πάντες, texts/hamm0011.xml
πάσης, πάσης, grc, transcription, πάσης, texts/beth0127.xml
πὲρ, πὲρ, grc, transcription, </lb>πὲρ, texts/khis0085.xml
πέμπτῃ, πέμπτῃ, grc, transcription, </lb>πέμπτῃ&#44;, texts/hamm0054.xml
πέμτ, πέμτ, grc, transcription, </lb>πέμτ</unclear>, texts/caes0261.xml
πί, πί, grc, transcription, </lb>πί</supplied>, texts/caes0230.xml
πίου, πίου, grc, transcription, πίου</hi>, texts/caes0203.xml
πίστεωςἐν, πίστεωςἐν, grc, transcription, πίστεως</supplied>ἐν, texts/zoor0219.xml
πίσυρας, πίσυρας, grc, transcription, πίσυρας, texts/hamm0049.xml
πὸ, πὸ, grc, transcription, π</unclear>ὸ, texts/zoor0131.xml
πό, πό, grc, transcription, πό</supplied>, texts/caes0078.xml
πόλεως, πόλεως, grc, transcription, πόλεως, texts/caes0058.xml
πόλλοισιν, πόλλοισιν, grc, transcription, πόλλοισιν, texts/beth0127.xml
πόσα, πόσα, grc, transcription, πόσα, texts/hamm0049.xml
πᾶν, πᾶς, grc, transcription, πᾶ</abbr>ν</ex></expan>, texts/bshe0012.xml
πᾶν, πᾶς, grc, transcription, πᾶν, texts/bshe0015.xml
πᾶν, πᾶς, grc, transcription, πᾶν, texts/bshe0026.xml
πᾶν, πᾶς, grc, transcription, πᾶν, texts/khan0001.xml
πᾶς, πᾶς, grc, transcription, </lb>πᾶς, texts/beth0129.xml
πᾶσι, πᾶς, grc, transcription, πᾶσι, texts/hamm0013.xml
πῇ, πη, grc, transcription, πῇ, texts/hamm0049.xml
πῳ, πῳ, grc, transcription, </lb>πῳ</add>, texts/hamm0044.xml
π’, π’, grc, transcription, π’, texts/caes0113.xml
ρ, ρ, grc, transcription, ρ</supplied>, texts/beth0084.xml
ρ, ρ, grc, transcription, ρ</supplied>, texts/beth0086.xml
ρ, ρ, grc, transcription, ρ</supplied>, texts/beth0120.xml
ρ, ρ, grc, transcription, ρ</unclear>, texts/beth0156.xml
ρ, ρ, grc, transcription, ρ</unclear>, texts/caes0333.xml
ρ, ρ, grc, transcription, </lb>ρ, texts/elus0040.xml
ρ, ρ, grc, transcription, ρ</unclear>, texts/jeru0307.xml
ρ, ρ, grc, transcription, ρ</unclear>, texts/kede0003.xml
ρ, ρ, grc, transcription, ρ'</p></div>, texts/khis0076.xml
ρ, ρ, grc, transcription, ρ</unclear></orig>, texts/mare0218.xml
ρ, ρ, grc, transcription, </gap></gap>ρ</gap>, texts/masa0924.xml
ρ, ρ, grc, transcription, ρ</unclear>, texts/masa0925.xml
ρ, ρ, grc, transcription, ρ, texts/masa0941.xml
ρ, ρ, grc, transcription, ρ</corr></choice></abbr>, texts/zoor0163.xml
ράββου, ράββου, grc, transcription, </lb>ράββου, texts/zoor0156.xml
ράτο, ράτο, grc, transcription, </lb>ράτο</supplied>, texts/bshe0122.xml
ρίζοντα, ρίζοντα, grc, transcription, </lb>ρίζοντα, texts/ahma0003.xml
ρίζοντα, ρίζοντα, grc, transcription, </lb>ρίζοντα, texts/ulat0013.xml
ρίου, ρίου, grc, transcription, </abbr>ρίου</ex></expan>, texts/zoor0019.xml
ρίου, ρίου, grc, transcription, </lb>ρίου, texts/zoor0098.xml
ρίτου, ρίτου, grc, transcription, </lb>ρίτου., texts/zoor0183.xml
ρίτῃ, ρίτῃ, grc, transcription, ρίτῃ</supplied>, texts/zoor0221.xml
ρίῳ, ρίῳ, grc, transcription, </lb>ρίῳ, texts/bshe0004.xml
ρα, ρα, grc, transcription, ρ</unclear>α, texts/beth0085.xml
ρα, ρα, grc, transcription, </lb>ρα, texts/farj0005.xml
ρα, ρα, grc, transcription, </lb>ρα, texts/zoor0232.xml
ρα, ρα, grc, transcription, </lb>ρα</sic>, texts/zoor0245.xml
ραι, ραι, grc, transcription, </lb>ραι, texts/jeru0110.xml
ραοη, ραοη, grc, transcription, </gap>ραοη, texts/alji0002.xml
ρας, ρας, grc, transcription, </lb>ρας, texts/zoor0143.xml
ραχμάς, ραχμάς, grc, transcription, ρ</unclear>αχμάς</p></div>, texts/jeru0307.xml
ρβς’, ρβς’, grc, transcription, </lb>ρ</supplied>βς’, texts/caes0109.xml
ργίου, ργίου, grc, transcription, </lb>ργίου, texts/bshe0026.xml
ρείνᾳ, ρείνᾳ, grc, transcription, </lb>ρείνᾳ, texts/bshe0003.xml
ρεσενήνωρ, ρεσενήνωρ, grc, transcription, </gap></unclear>ρεσενήν</hi>ωρ</unclear>, texts/caes0038.xml
ρετέου, ρετέου, grc, transcription, </lb>ρετέου</sic>, texts/zoor0146.xml
ρετέου, ρετέου, grc, transcription, </lb>ρετέου</sic>, texts/zoor0177.xml
ρεχι­, ρεχι­, grc, transcription, </lb></gap>ρεχι­</p></div>, texts/caes0282.xml
ρηʹ, ρηʹ, grc, transcription, </lb>ρηʹ., texts/zoor0223.xml
ρησάντων, ρησάντων, grc, transcription, </lb>ρησάντων</supplied>, texts/birs0005.xml
ρι, ρι, grc, transcription, </lb>ρι</supplied>, texts/elus0016.xml
ριαμ, ριαμ, grc, transcription, ριαμ, texts/beth0220.xml
ριλλου, ριλλου, grc, transcription, </lb>ριλ</unclear>λου</unclear>, texts/kafr0002.xml
ριστήριον, ριστήριον, grc, transcription, </lb>ριστήριον., texts/bshe0004.xml
ριστοῦσα, ριστοῦσα, grc, transcription, </lb>ριστοῦσα.</p></div>, texts/caes0165.xml
ριτίου, ριτίου, grc, transcription, </lb>ριτίου, texts/zoor0124.xml
ρν’, ρν’, grc, transcription, </lb>ρ</supplied>ν’, texts/caes0109.xml
ροιο, ροιο, grc, transcription, </gap>ροιο, texts/caes0332.xml
ρος, ρος, grc, transcription, </lb>ρος</supplied>, texts/ashk0002.xml
ρος, ρος, grc, transcription, </lb>ρος</p></div>, texts/carm0009.xml
ρος, ρος, grc, transcription, </lb>ρος</p></div>, texts/carm0020.xml
ρος, ρος, grc, transcription, </lb>ρος, texts/tibe0004.xml
ρου, ρου, grc, transcription, </lb>ρου, texts/bshe0005.xml
ρου, ρου, grc, transcription, </lb>ρο</supplied>υ, texts/zoor0186.xml
ρου, ρου, grc, transcription, </lb>ρου&#44;, texts/zoor0259.xml
ρούντων, ρούντων, grc, transcription, </lb>ρούντων, texts/abur0001.xml
ρποφορή, ρποφορή, grc, transcription, </lb>ρποφορή, texts/evro0009.xml
ρσι, ρσι, grc, transcription, </lb>ρσι</sic>, texts/zoor0141.xml
ρσι, ρσι, grc, transcription, </lb>ρσι</sic>, texts/zoor0191.xml
ρσι, ρσι, grc, transcription, </lb>ρσι</sic>, texts/zoor0291.xml
ρστυφχψω, ρστυφχψω, grc, transcription, </lb>ρστυφχ</unclear>ψω</supplied>, texts/mare0182.xml
ρότατος, ρότατος, grc, transcription, </abbr>ρότατος</ex></expan>, texts/juei0004.xml
ρήας, ρήας, grc, transcription, ρ</unclear>ήας, texts/beth0068.xml
ρίας, ρίας, grc, transcription, </lb>ρίας</unclear>, texts/caes0324.xml
ρίας, ρίας, grc, transcription, </lb>ρίας, texts/khis0085.xml
ρίνῳ, ρίνῳ, grc, transcription, </lb>ρίνῳ.</p></div>, texts/caes0138.xml
ρίου, ρίου, grc, transcription, </lb>ρίου, texts/elku0001.xml
ρᾳ, ρᾳ, grc, transcription, </lb>ρᾳ, texts/zoor0012.xml
ρᾳ, ρᾳ, grc, transcription, </lb>ρᾳ, texts/zoor0044.xml
ρᾳ, ρᾳ, grc, transcription, </lb>ρᾳ, texts/zoor0064.xml
ρᾳ, ρᾳ, grc, transcription, </lb>ρᾳ, texts/zoor0066.xml
ρᾳ, ρᾳ, grc, transcription, </lb>ρᾳ, texts/zoor0180.xml
ρᾳ, ρᾳ, grc, transcription, </lb>ρᾳ</unclear>, texts/zoor0188.xml
ρᾳ, ρᾳ, grc, transcription, </lb>ρᾳ, texts/zoor0193.xml
ρᾳ, ρᾳ, grc, transcription, </lb>ρᾳ, texts/zoor0232.xml
ρᾳ, ρᾳ, grc, transcription, </lb>ρᾳ, texts/zoor0235.xml
ρᾳ, ρᾳ, grc, transcription, </lb>ρᾳ, texts/zoor0295.xml
ρῖνα, ρῖνα, grc, transcription, </lb>ρῖνα, texts/zoor0105.xml
ρ’, ρ’, grc, transcription, </lb>ρ’</supplied>, texts/caes0109.xml
ρ’ϙ, ρ’ϙ, grc, transcription, </lb>ρ’</supplied>ϙ, texts/caes0109.xml
ς, ς, grc, transcription, </lb>ς, texts/akas0001.xml
ς, ς, grc, transcription, </lb>ς, texts/anri0001.xml
ς, ς, grc, transcription, ς, texts/beth0004.xml
ς, ς, grc, transcription, ς</unclear>, texts/beth0050.xml
ς, ς, grc, transcription, ς</unclear>, texts/beth0069.xml
ς, ς, grc, transcription, </gap>ς</unclear>, texts/caes0005.xml
ς, ς, grc, transcription, </unclear></gap>ς, texts/caes0026.xml
ς, ς, grc, transcription, ς</unclear>, texts/caes0156.xml
ς, ς, grc, transcription, ς</unclear>, texts/caes0176.xml
ς, ς, grc, transcription, </lb></gap>ς, texts/caes0240.xml
ς, ς, grc, transcription, </lb>ς</unclear>, texts/caes0241.xml
ς, ς, grc, transcription, </lb></gap>ς, texts/caes0273.xml
ς, ς, grc, transcription, ς, texts/caes0323.xml
ς, ς, grc, transcription, ς</supplied>, texts/caes0364.xml
ς, ς, grc, transcription, </lb></gap>ς</unclear>, texts/caes0381.xml
ς, ς, grc, transcription, </lb></gap>ς, texts/caes0382.xml
ς, ς, grc, transcription, </lb>ς, texts/carm0008.xml
ς, ς, grc, transcription, </lb>ς, texts/carm0009.xml
ς, ς, grc, transcription, </lb>ς, texts/carm0011.xml
ς, ς, grc, transcription, </lb>ς, texts/carm0019.xml
ς, ς, grc, transcription, </lb></unclear></unclear>ς, texts/elal0013.xml
ς, ς, grc, transcription, ς</unclear>, texts/farj0003.xml
ς, ς, grc, transcription, </lb>ς, texts/haif0048.xml
ς, ς, grc, transcription, </lb>ς, texts/hamm0044.xml
ς, ς, grc, transcription, </lb>ς, texts/hmti0003.xml
ς, ς, grc, transcription, </lb>ς, texts/jeru0237.xml
ς, ς, grc, transcription, </lb>ς, texts/kede0004.xml
ς, ς, grc, transcription, </lb></gap>ς, texts/khis0087.xml
ς, ς, grc, transcription, </lb>ς, texts/khus0001.xml
ς, ς, grc, transcription, </lb>ς, texts/khzi0001.xml
ς, ς, grc, transcription, </lb>ς</sic>, texts/qast0001.xml
ς, ς, grc, transcription, ς?, texts/sena0003.xml
ς, ς, grc, transcription, </lb>ς, texts/tala0002.xml
ς, ς, grc, transcription, </lb>ς, texts/tibe0004.xml
ς, ς, grc, transcription, </lb>ς, texts/zoor0001.xml
ς, ς, grc, transcription, ς</unclear>, texts/zoor0003.xml
ς, ς, grc, transcription, </lb>ς, texts/zoor0026.xml
ς, ς, grc, transcription, </lb>ς</sic>, texts/zoor0035.xml
ς, ς, grc, transcription, </lb>ς, texts/zoor0052.xml
ς, ς, grc, transcription, </lb>ς, texts/zoor0078.xml
ς, ς, grc, transcription, </lb>ς, texts/zoor0101.xml
ς, ς, grc, transcription, </lb>ς</sic>, texts/zoor0134.xml
ς, ς, grc, transcription, </lb>ς</sic>, texts/zoor0135.xml
ς, ς, grc, transcription, </lb>ς</sic>, texts/zoor0145.xml
ς, ς, grc, transcription, </lb>ς, texts/zoor0187.xml
ς, ς, grc, transcription, </lb>ς</sic>, texts/zoor0192.xml
ς, ς, grc, transcription, </lb>ς, texts/zoor0205.xml
ς, ς, grc, transcription, ς</surplus>, texts/zoor0225.xml
ς, ς, grc, transcription, </lb>ς, texts/zoor0231.xml
ς, ς, grc, transcription, </lb>ς, texts/zoor0238.xml
ς, ς, grc, transcription, </lb>ς</sic>, texts/zoor0239.xml
ς, ς, grc, transcription, </lb>ς, texts/zoor0241.xml
ς, ς, grc, transcription, </lb>ς</sic>, texts/zoor0255.xml
ς, ς, grc, transcription, </lb>ς</unclear>, texts/zoor0279.xml
ς, ς, grc, transcription, ς, texts/zoor0284.xml
ς, ς, grc, transcription, ς</unclear>, texts/zoor0311.xml
ς, ς, grc, transcription, </lb>ς, texts/zoor0315.xml
ς, ς, grc, transcription, ς</num>&#44;, texts/zoor0325.xml
ς, ς, grc, transcription, </space>ς</num>., texts/zoor0333.xml
ς, ς, grc, transcription, ς</num>., texts/zoor0335.xml
ς, ς, grc, transcription, </lb>ς</num>&#44;, texts/zoor0365.xml
ς, ς, grc, transcription, ς</num>.</p></div>, texts/zoor0374.xml
ς, ς, grc, transcription, ς</num>&#44;, texts/zoor0385.xml
ς´, ς´, grc, transcription, ς´</unclear>, texts/fein0013.xml
ςʹ, ςʹ, grc, transcription, ςʹ, texts/zoor0014.xml
ςʹ, ςʹ, grc, transcription, ςʹ, texts/zoor0044.xml
ςʹ, ςʹ, grc, transcription, ςʹ., texts/zoor0080.xml
ςʹ, ςʹ, grc, transcription, ςʹ&#44;, texts/zoor0088.xml
ςʹ, ςʹ, grc, transcription, ςʹ., texts/zoor0091.xml
ςʹ, ςʹ, grc, transcription, ςʹ., texts/zoor0096.xml
ςʹ, ςʹ, grc, transcription, ςʹ&#44;, texts/zoor0098.xml
ςʹ, ςʹ, grc, transcription, ςʹ., texts/zoor0122.xml
ςʹ, ςʹ, grc, transcription, ςʹ., texts/zoor0149.xml
ςʹ, ςʹ, grc, transcription, </lb>ςʹ&#44;, texts/zoor0151.xml
ςʹ, ςʹ, grc, transcription, </lb>ςʹ, texts/zoor0156.xml
ςʹ, ςʹ, grc, transcription, ςʹ&#44;, texts/zoor0165.xml
ςʹ, ςʹ, grc, transcription, ςʹ., texts/zoor0169.xml
ςʹ, ςʹ, grc, transcription, ςʹ&#44;, texts/zoor0188.xml
ςʹ, ςʹ, grc, transcription, ςʹ., texts/zoor0195.xml
ςʹ, ςʹ, grc, transcription, ςʹ, texts/zoor0196.xml
ςʹ, ςʹ, grc, transcription, ςʹ., texts/zoor0200.xml
ςʹ, ςʹ, grc, transcription, ςʹ, texts/zoor0206.xml
ςʹ, ςʹ, grc, transcription, ςʹ., texts/zoor0208.xml
ςʹ, ςʹ, grc, transcription, ςʹ., texts/zoor0244.xml
