לוי, לוי, arc, transcription, לוי, texts/bens0001.xml
לוי, לוי, arc, transcription, לוי, texts/masa0577.xml
לוליה, לוליה, arc, transcription, </lb>לוליה</unclear>, texts/masa0608.xml
לות, לות, arc, transcription, לות, texts/jaff0055.xml
לות, לות, arc, transcription, לות, texts/unkn0105.xml
לזבדבעל, לזבדבעל, arc, transcription, </lb>לזבד</unclear>בעל</unclear>, texts/idum0158.xml
לזבונא, לזבונא, arc, transcription, </lem>לזבונ</unclear>א</rdg></app>, texts/idum0069.xml
לזבידו, לזבידו, arc, transcription, </choice>לזבידו, texts/idum0170.xml
לזבנתא, לזבנתא, arc, transcription, </lb>לזבנתא</unclear>, texts/idum0069.xml
לזמרו, לזמרו, arc, transcription, </lb>לז</unclear>מרו</p></div>, texts/idum0051.xml
לזמרו, לזמרו, arc, transcription, </lb>לז</unclear>מר</unclear>ו</p></div>, texts/idum0052.xml
לזפתא, לזפתא, arc, transcription, לזפתא</unclear>, texts/idum0121.xml
לח, לח, arc, transcription, ל</gap>ח</gap></gap>, texts/mare0108.xml
לחזהאל, לחזהאל, arc, transcription, לחזהאל, texts/idum0122.xml
לחטרו, לחטרו, arc, transcription, ל</unclear>חטרו, texts/idum0225.xml
לחם, לחם, arc, transcription, </lb></gap>ל</supplied>חם, texts/masa0557.xml
לחם, לחם, arc, transcription, </lb></gap>לח</supplied>ם, texts/masa0558.xml
לחם, לחם, arc, transcription, </lb>לחם, texts/masa0560.xml
לחם, לחם, arc, transcription, </gap>לחם, texts/masa0561.xml
לחם, לחם, arc, transcription, </lb>לחם</supplied>, texts/masa0562.xml
לחם, לחם, arc, transcription, </lb>לחם, texts/masa0565.xml
לחם, לחם, arc, transcription, לחם</supplied>, texts/masa0566.xml
לחם, לחם, arc, transcription, </lb>לחם, texts/masa0567.xml
לחם, לחם, arc, transcription, </gap></gap>לח</unclear>ם, texts/masa0569.xml
לחם, לחם, arc, transcription, </lb>לחם, texts/masa0572.xml
לחם, לחם, arc, transcription, לחם, texts/masa0577.xml
לחם, לחם, arc, transcription, </lb></gap>ל</supplied>חם, texts/masa0579.xml
לחם, לחם, arc, transcription, לחם, texts/masa0582.xml
לחם, לחם, arc, transcription, </lb></gap>לחם, texts/masa0583.xml
לחם, לחם, arc, transcription, לח</unclear>ם, texts/unkn0107.xml
לחרבן, לחרבן, arc, transcription, לחרבן, texts/zoor0362.xml
לחרבן, לחרבן, arc, transcription, לחרבן, texts/zoor0363.xml
לחת, לחת, arc, transcription, לח</hi>ת</gap></p></div>, texts/mger0215.xml
לט, לט, arc, transcription, לט</gap></gap>, texts/mger0392.xml
לטבת, לטבת, arc, transcription, לטבת, texts/idum0027.xml
לטבת, לטבת, arc, transcription, לטבת, texts/idum0104.xml
לטבת, לטבת, arc, transcription, </gap>ל</supplied>טבת, texts/idum0126.xml
לטבת, לטבת, arc, transcription, לטבת, texts/idum0149.xml
לטבת, לטבת, arc, transcription, לטבת, texts/idum0162.xml
לטבת, לטבת, arc, transcription, לט</unclear>בת</unclear>, texts/idum0332.xml
לטבת, לטבת, arc, transcription, </gap>לט</unclear>בת, texts/masa0579.xml
לי, לי, arc, transcription, ל</gap>י</gap></gap></gap></gap></gap></p></div>, texts/idum0215.xml
לי, לי, arc, transcription, לי, texts/mare0136.xml
לי, לי, arc, transcription, לי</p></div>, texts/masa0189.xml
לי, לי, arc, transcription, לי</p></div>, texts/masa0197.xml
לי, לי, arc, transcription, לי</p></div>, texts/masa0198.xml
לי, לי, arc, transcription, לי, texts/masa0554.xml
ליד, ליד, arc, transcription, ליד, texts/idum0010a.xml
ליד, ליד, arc, transcription, ליד, texts/idum0023.xml
ליד, ליד, arc, transcription, ליד, texts/idum0024.xml
ליד, ליד, arc, transcription, </lb>ליד</unclear>, texts/idum0084.xml
ליד, ליד, arc, transcription, ליד, texts/idum0120.xml
ליד, ליד, arc, transcription, ליד, texts/idum0156.xml
ליד, ליד, arc, transcription, ליד</unclear>, texts/idum0157.xml
ליד, ליד, arc, transcription, ליד, texts/idum0165.xml
ליה, ליה, arc, transcription, </gap>ל</unclear>יה</gap></gap></p></div>, texts/mger0145.xml
ליהודה, ליהודה, arc, transcription, ליהודה, texts/unkn0107.xml
ליהוחנ, ליהוחנ, arc, transcription, </lb>ליהוחנ</unclear>, texts/masa0567.xml
ליהוחנן, ליהוחנן, arc, transcription, </gap>ליהו</supplied>חנן, texts/masa0558.xml
ליהוחנן, ליהוחנן, arc, transcription, </lb>ליהו</supplied>חנ</unclear>ן, texts/masa0559.xml
לייאל, לייאל, arc, transcription, </gap>לי</gap>יאל</p></div>, texts/masa0669.xml
לירחמיהלחם, לירחמיהלחם, arc, transcription, לי</unclear>רחמיה</unclear>לחם, texts/masa0574.xml
ליש, ליש, arc, transcription, </lb></gap>ליש</unclear>, texts/mger0208.xml
לית, לית, arc, transcription, </lb></gap>לית, texts/mger0393.xml
לית, לית, arc, transcription, לית</unclear>, texts/unkn0104.xml
ליתבב, ליתבב, arc, transcription, </lb></gap>ליתבב</unclear>, texts/mger0393.xml
ליתמה, ליתמה, arc, transcription, </lb>ליתמ</supplied>ה, texts/unkn0104.xml
ליתע, ליתע, arc, transcription, לי</unclear>תע, texts/idum0067.xml
ליתע, ליתע, arc, transcription, ליתע, texts/idum0322.xml
לך, לך, arc, transcription, לך, texts/mger0395.xml
לכלו, לכלו, arc, transcription, לכלו</unclear>, texts/idum0088.xml
לכם, לכם, arc, transcription, לכם</unclear>, texts/idum0175.xml
לכסלו, לכסלו, arc, transcription, לכסלו, texts/idum0008.xml
לכסלו, לכסלו, arc, transcription, לכסלו, texts/idum0037.xml
לכסלו, לכסלו, arc, transcription, לכסלו, texts/idum0079.xml
לכסלו, לכסלו, arc, transcription, לכסלו</p></div>, texts/idum0081.xml
לכסלו, לכסלו, arc, transcription, </gap>לכסלו, texts/idum0109.xml
לכסלו, לכסלו, arc, transcription, לכסלו, texts/idum0135.xml
לכסלו, לכסלו, arc, transcription, </lb>לכסלו, texts/idum0146.xml
לכסלו, לכסלו, arc, transcription, לכסלו</unclear>, texts/idum0174.xml
לכסלו, לכסלו, arc, transcription, </gap>ל</supplied>כסלו, texts/idum0176.xml
לכסלו, לכסלו, arc, transcription, לכסלו, texts/idum0337.xml
לכסלו, לכסלו, arc, transcription, לכסלו, texts/unkn0105.xml
לכספא, לכספא, arc, transcription, לכספא, texts/masa0554.xml
לל, לל, arc, transcription, </gap>ל</gap>ל</unclear></gap>, texts/mare0015.xml
ללה, ללה, arc, transcription, ל</gap></gap></gap>לה</unclear>, texts/idum0161.xml
ללמקדהר, ללמקדהר, arc, transcription, </gap></gap></gap>ל</gap>למק</unclear>דהר</unclear>, texts/idum0070.xml
ללעדאל, ללעדאל, arc, transcription, ללעדאל, texts/idum0149.xml
ללעדאל, ללעדאל, arc, transcription, ללעדאל</unclear>, texts/idum0150.xml
ללעדאל, ללעדאל, arc, transcription, ללעדאל, texts/idum0152.xml
למ, למ, arc, transcription, למ</unclear>, texts/idum0217.xml
למ, למ, arc, transcription, </lb></gap>למ</gap></gap>, texts/mger0163.xml
למ, למ, arc, transcription, </gap>למ</unclear>, texts/mger0339.xml
למזבן, למזבן, arc, transcription, </lb>למז</unclear>בן</unclear>, texts/idum0051.xml
למחוזא, למחוזא, arc, transcription, למחוז</unclear>א, texts/idum0333.xml
למחנו, למחנו, arc, transcription, </lb>למחנו, texts/masa0566.xml
למלך, למלך, arc, transcription, למלך</p></div>, texts/gaza0101.xml
למנקדה, למנקדה, arc, transcription, למנקדה, texts/idum0027.xml
למנקדה, למנקדה, arc, transcription, למנקדה, texts/idum0033.xml
למנקדה, למנקדה, arc, transcription, </lb>למנקדה, texts/idum0379.xml
למסכנת, למסכנת, arc, transcription, </lb>למסכנת, texts/idum0007.xml
למסכנת, למסכנת, arc, transcription, למסכנת, texts/idum0008.xml
למסכנת, למסכנת, arc, transcription, למסכנת, texts/idum0026.xml
למסכנת, למסכנת, arc, transcription, </lb>למסכנת, texts/idum0057.xml
למסכנת, למסכנת, arc, transcription, </lb>למסכנת, texts/idum0069.xml
למסכנת, למסכנת, arc, transcription, למסכנת, texts/idum0159.xml
למסכנת, למסכנת, arc, transcription, למסכנת, texts/idum0166.xml
למסכנת, למסכנת, arc, transcription, למסכנת</unclear>, texts/idum0327.xml
למסכנתא, למסכנתא, arc, transcription, למסכנתא</p></div>, texts/idum0010a.xml
למסכנתא, למסכנתא, arc, transcription, למסכנתא, texts/idum0015.xml
למסכנתא, למסכנתא, arc, transcription, למסכנתא, texts/idum0017.xml
למסכנתא, למסכנתא, arc, transcription, </lb>למסכנתא, texts/idum0018.xml
למסכנתא, למסכנתא, arc, transcription, </lb>למסכנתא</unclear>, texts/idum0019.xml
למסכנתא, למסכנתא, arc, transcription, </lb>למסכנתא</unclear>, texts/idum0020.xml
למסכנתא, למסכנתא, arc, transcription, </lb>למסכנתא, texts/idum0021.xml
למסכנתא, למסכנתא, arc, transcription, </lb>למסכנתא, texts/idum0022.xml
למסכנתא, למסכנתא, arc, transcription, למסכנתא, texts/idum0023.xml
למסכנתא, למסכנתא, arc, transcription, </lb>למסכנתא, texts/idum0024.xml
למסכנתא, למסכנתא, arc, transcription, </lb>למסכנתא, texts/idum0025.xml
למסכנתא, למסכנתא, arc, transcription, למסכנתא</supplied>, texts/idum0062.xml
למסכנתא, למסכנתא, arc, transcription, למסכנתא, texts/idum0063.xml
למסכנתא, למסכנתא, arc, transcription, </lb>למסכנתא, texts/idum0120.xml
למסכנתא, למסכנתא, arc, transcription, למסכנתא, texts/idum0165.xml
למסכנתא, למסכנתא, arc, transcription, למסכנתא, texts/idum0334.xml
למסכנתא, למסכנתא, arc, transcription, למסכנתא, texts/idum0335.xml
למעלה, למעלה, arc, transcription, למעלה, texts/jeru0308.xml
למרחשון, למרחשון, arc, transcription, למרחשו</supplied>ן, texts/idum0036.xml
למרחשון, למרחשון, arc, transcription, </gap>למ</supplied>רחשון, texts/idum0078.xml
למרחשון, למרחשון, arc, transcription, למרחשון, texts/idum0094.xml
למרחשון, למרחשון, arc, transcription, למרחשון, texts/idum0100.xml
למרחשון, למרחשון, arc, transcription, למרחשון, texts/idum0101.xml
למרחשון, למרחשון, arc, transcription, למרחשון, texts/idum0108.xml
למרחשון, למרחשון, arc, transcription, למרחשון, texts/idum0110.xml
למרחשון, למרחשון, arc, transcription, למרחשון, texts/idum0118.xml
למרחשון, למרחשון, arc, transcription, למרח</unclear>שון, texts/idum0160.xml
למרחשון, למרחשון, arc, transcription, למרחשון, texts/idum0168.xml
למרחשון, למרחשון, arc, transcription, </lb>ל</supplied>מרחשון, texts/idum0205.xml
למרחשון, למרחשון, arc, transcription, למרחשון, texts/idum0207.xml
למרחשון, למרחשון, arc, transcription, למרחשון</supplied>, texts/idum0208.xml
למרחשון, למרחשון, arc, transcription, </lb>למרחשון, texts/idum0308.xml
למרחשון, למרחשון, arc, transcription, למרחשון, texts/idum0309a.xml
למרחשון, למרחשון, arc, transcription, למרחשון, texts/idum0310.xml
למרחשון, למרחשון, arc, transcription, למרחשון</hi>, texts/idum0319.xml
למרחשון, למרחשון, arc, transcription, למרחשון, texts/idum0376.xml
למרחשון, למרחשון, arc, transcription, למרחשון, texts/unkn0104.xml
למרשא, למרשא, arc, transcription, למרשא, texts/unkn0104.xml
לן, לן, arc, transcription, לן</supplied>, texts/idum0065.xml
לנחום, לנחום, arc, transcription, לנחום, texts/mare0085.xml
לני, לני, arc, transcription, לני, texts/idum0038.xml
לניסן, לניסן, arc, transcription, לניסן</unclear>, texts/idum0028.xml
לניסן, לניסן, arc, transcription, לניסן, texts/idum0039.xml
לניסן, לניסן, arc, transcription, לניסן, texts/idum0046.xml
לניסן, לניסן, arc, transcription, </lb>לניסן, texts/idum0105.xml
לניסן, לניסן, arc, transcription, לניסן, texts/idum0164.xml
לניסן, לניסן, arc, transcription, לניסן, texts/idum0165.xml
לניסן, לניסן, arc, transcription, </lb>לניסן, texts/idum0173.xml
לניסן, לניסן, arc, transcription, לניסן, texts/idum0306.xml
לנק, לנק, arc, transcription, </lb>לנק, texts/idum0340.xml
לנקר, לנקר, arc, transcription, </lb>לנקר</unclear>, texts/idum0340.xml
לנתנ, לנתנ, arc, transcription, לנתנ</unclear>, texts/idum0312.xml
לסבליא, לסבליא, arc, transcription, </g></g></num>לסבליא, texts/masa0560.xml
לסון, לסון, arc, transcription, לסון</unclear>, texts/idum0041.xml
לסיון, לסיון, arc, transcription, לסיון, texts/idum0007.xml
לסיון, לסיון, arc, transcription, לסיון, texts/idum0015.xml
לסיון, לסיון, arc, transcription, לסיון</unclear>, texts/idum0050.xml
לסיון, לסיון, arc, transcription, לסיון, texts/idum0152.xml
לסיון, לסיון, arc, transcription, לסיון, texts/idum0153.xml
לסיון, לסיון, arc, transcription, לסיון, texts/idum0155.xml
לסיון, לסיון, arc, transcription, לסיון, texts/idum0169.xml
לסיון, לסיון, arc, transcription, לסיון, texts/idum0295.xml
לסיון, לסיון, arc, transcription, לסיון, texts/idum0314.xml
לסיון, לסיון, arc, transcription, לסיון, texts/idum0317.xml
לסיון, לסיון, arc, transcription, לסיון, texts/idum0327.xml
לסיון, לסיון, arc, transcription, לסיון, texts/idum0333.xml
לסיון, לסיון, arc, transcription, לסיון, texts/idum0334.xml
לסיון, לסיון, arc, transcription, לסיון, texts/idum0336.xml
לסיון, לסיון, arc, transcription, </g></unclear></num>לסיון</unclear>, texts/mare0076.xml
לסיון, לסיון, arc, transcription, </g></g></num>לסיון</supplied>, texts/masa0559.xml
לסימו, לסימו, arc, transcription, לסימו, texts/masa0561.xml
לסימו, לסימו, arc, transcription, לסימו, texts/masa0564.xml
לע, לע, arc, transcription, </lb></gap>לע</unclear>, texts/mger0086.xml
לעא, לעא, arc, transcription, לע</gap>א, texts/idum0379.xml
לעבד, לעבד, arc, transcription, לעבד</gap>, texts/idum0099.xml
לעדאל, לעדאל, arc, transcription, </supplied>לעד</unclear>אל, texts/idum0155.xml
לעדאל, לעדאל, arc, transcription, לעדאל, texts/idum0156.xml
לעדאל, לעדאל, arc, transcription, לעד</unclear>אל, texts/idum0157.xml
לעדאל, לעדאל, arc, transcription, </lb>לעד</unclear>אל, texts/idum0166.xml
לעדאל, לעדאל, arc, transcription, </lb>לעדאל, texts/idum0169.xml
לעדאל, לעדאל, arc, transcription, </lb>לעד</unclear>אל, texts/idum0175.xml
לעדאלמתו, לעדאלמתו, arc, transcription, לע</unclear>דא</unclear>למ</unclear>תו, texts/idum0305.xml
לעדאלנוי, לעדאלנוי, arc, transcription, לעדאלנוי</unclear>, texts/idum0158.xml
לעלבעל, לעלבעל, arc, transcription, לעלבעל, texts/idum0153.xml
לעלבעל, לעלבעל, arc, transcription, לעלבעל, texts/idum0156.xml
לף, לף, arc, transcription, </lb>לף</unclear>, texts/idum0225.xml
לף, לף, arc, transcription, </lb>לף</g></num>, texts/masa0577.xml
לפלאקוס, לפלאקוס, arc, transcription, לפלאקוס, texts/idum0005.xml
לפליה, לפליה, arc, transcription, לפליה, texts/masa0584.xml
לפלק, לפלק, arc, transcription, לפ</unclear>לק</unclear>, texts/idum0222.xml
לפלקוס, לפלקוס, arc, transcription, </lb></gap>לפ</unclear>לקוס, texts/idum0064.xml
לקבל, לקבל, arc, transcription, לקבל, texts/eavd0001.xml
לקבל, לקבל, arc, transcription, לקבל, texts/mare0136.xml
לקודשא, לקודשא, arc, transcription, ל</add>קודשא</add></p></div>, texts/masa0458.xml
לקודשא, לקודשא, arc, transcription, לקו</supplied>דשא</p></div>, texts/masa0460.xml
לקוס, לקוס, arc, transcription, </lb>לקוס</unclear>, texts/idum0004.xml
לקוס, לקוס, arc, transcription, לקוס, texts/idum0211.xml
לקוסבנה, לקוסבנה, arc, transcription, לקוסבנה</unclear>, texts/mare0102.xml
לקוסיד, לקוסיד, arc, transcription, </lb>לקוסיד, texts/mare0136.xml
לקוסכהל, לקוסכהל, arc, transcription, לקוסכהל, texts/idum0341.xml
לקוסנקם, לקוסנקם, arc, transcription, לקוסנ</unclear>קם</unclear>, texts/idum0326.xml
לקוסעו, לקוסעו, arc, transcription, לקוסעו</unclear>, texts/idum0143.xml
לקיס, לקיס, arc, transcription, לקיס, texts/mger0156.xml
לר, לר, arc, transcription, </choice>לר</unclear>, texts/unkn0106.xml
לרוב, לרוב, arc, transcription, לרוב</gap>, texts/masa0555.xml
לרמשא, לרמשא, arc, transcription, לרמשא, texts/unkn0105.xml
לש, לש, arc, transcription, </lb>ל</gap>ש</unclear>, texts/idum0224.xml
לש, לש, arc, transcription, </lb></gap>לש</unclear>, texts/mger0224.xml
לשב, לשב, arc, transcription, לשב</unclear>, texts/idum0083.xml
לשבט, לשבט, arc, transcription, לשבט, texts/idum0042.xml
לשבט, לשבט, arc, transcription, לשבט, texts/idum0084.xml
לשבט, לשבט, arc, transcription, לשבט, texts/idum0086.xml
לשבט, לשבט, arc, transcription, לשבט, texts/idum0136.xml
לשבט, לשבט, arc, transcription, לשבט, texts/idum0143.xml
לשבט, לשבט, arc, transcription, לשבט, texts/idum0326.xml
לשבט, לשבט, arc, transcription, </g></num>לשבט, texts/mare0074.xml
לשחלן, לשחלן, arc, transcription, לשחלן, texts/idum0142.xml
לשלחן, לשלחן, arc, transcription, לשלחן</p></div>, texts/idum0098.xml
לשמ, לשמ, arc, transcription, </lb>לשמ</unclear>, texts/idum0325.xml
לשמתו, לשמתו, arc, transcription, לשמתו, texts/idum0075.xml
לשמתו, לשמתו, arc, transcription, לשמתו</unclear>, texts/idum0295.xml
לשמתו, לשמתו, arc, transcription, לשמתו</unclear>, texts/idum0300.xml
לשמתו, לשמתו, arc, transcription, לשמתו, texts/idum0302.xml
לשמתו, לשמתו, arc, transcription, לשמתו, texts/idum0306.xml
לשמתו, לשמתו, arc, transcription, </lb></gap>ל</supplied>שמתו, texts/idum0307.xml
לשמתו, לשמתו, arc, transcription, לשמתו</unclear>, texts/idum0308.xml
לשמתו, לשמתו, arc, transcription, לשמתו, texts/idum0309a.xml
לשמתו, לשמתו, arc, transcription, לשמתו, texts/idum0310.xml
לשמתו, לשמתו, arc, transcription, </lb>לשמ</unclear>תו, texts/idum0311.xml
לשמתו, לשמתו, arc, transcription, לשמתו, texts/idum0312.xml
לשמתו, לשמתו, arc, transcription, </lb>לשמתו, texts/idum0314.xml
לשמתו, לשמתו, arc, transcription, לשמ</unclear>תו, texts/idum0315.xml
לשמתו, לשמתו, arc, transcription, לשמתו</unclear>, texts/idum0317.xml
לשמתו, לשמתו, arc, transcription, לשמתו</hi>, texts/idum0319.xml
לשמתו, לשמתו, arc, transcription, לש</unclear>מתו, texts/idum0320.xml
לשמתו, לשמתו, arc, transcription, לשמ</unclear>תו</unclear>, texts/idum0323.xml
לשנת, לשנת, arc, transcription, לשנת, texts/mare0014.xml
לשנת, לשנת, arc, transcription, </lb>לשנת, texts/mare0015.xml
לשעדאל, לשעדאל, arc, transcription, לשעדאל, texts/idum0376.xml
לשעדאל, לשעדאל, arc, transcription, </lb>לשעדאל, texts/idum0385.xml
לשעדאל, לשעדאל, arc, transcription, </lb>לשעדאל</supplied>, texts/idum0386.xml
לת, לת, arc, transcription, לת</gap>, texts/idum0315.xml
לתא, לתא, arc, transcription, לתא, texts/hraq0001.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0003.xml
לתמוז, לתמוז, arc, transcription, לתמוז</unclear>, texts/idum0004.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0017.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0018.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0019.xml
לתמוז, לתמוז, arc, transcription, לתמוז</supplied>, texts/idum0020.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0021.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0022.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0023.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0024.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0025.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0026.xml
לתמוז, לתמוז, arc, transcription, לתמוז</unclear>, texts/idum0043.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0057.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0060.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0062.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0063.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0069.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0090.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0122.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0156.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0157.xml
לתמוז, לתמוז, arc, transcription, לתמוז</unclear>, texts/idum0166.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0214.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0216.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0226.xml
לתמוז, לתמוז, arc, transcription, לתמוז</unclear>, texts/idum0229.xml
לתמוז, לתמוז, arc, transcription, </gap>לת</supplied>מוז, texts/idum0307.xml
לתמוז, לתמוז, arc, transcription, לתמוז</unclear>, texts/idum0328.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0329.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0341.xml
לתמוז, לתמוז, arc, transcription, לתמוז, texts/idum0385.xml
לתמוז, לתמוז, arc, transcription, לתמוז</gap>, texts/mare0070.xml
לתקלא, לתקלא, arc, transcription, לתקלא, texts/masa0554.xml
לתרען, לתרען, arc, transcription, לת</unclear>רע</unclear>ן</p></div>, texts/idum0038.xml
לתרען, לתרען, arc, transcription, לתרען</supplied>, texts/idum0039.xml
לתרען, לתרען, arc, transcription, לתרע</unclear>ן</p></div>, texts/idum0040.xml
לתרען, לתרען, arc, transcription, לתרען</p></div>, texts/idum0041.xml
לתרען, לתרען, arc, transcription, </lb>לתרען</p></div>, texts/idum0042.xml
לתרען, לתרען, arc, transcription, לתרע</unclear>ן</p></div>, texts/idum0127.xml
לתרען, לתרען, arc, transcription, לת</unclear>רע</unclear>ן</p></div>, texts/idum0173.xml
לתרען, לתרען, arc, transcription, </lb>לתרען</p></div>, texts/idum0228.xml
לתשרי, לתשרי, arc, transcription, לתשרי, texts/idum0030.xml
לתשרי, לתשרי, arc, transcription, לתשרי, texts/idum0035.xml
לתשרי, לתשרי, arc, transcription, </lb>לתשרי, texts/idum0058.xml
לתשרי, לתשרי, arc, transcription, לתשרי, texts/idum0066.xml
לתשרי, לתשרי, arc, transcription, לתשרי, texts/idum0067.xml
לתשרי, לתשרי, arc, transcription, לתשרי, texts/idum0074.xml
לתשרי, לתשרי, arc, transcription, </gap>לת</unclear>שרי, texts/idum0145.xml
לתשרי, לתשרי, arc, transcription, לתשרי, texts/idum0212.xml
ם, ם, arc, transcription, ם, texts/beth0275.xml
ם, ם, arc, transcription, </gap>ם</unclear>, texts/idum0013.xml
ם, ם, arc, transcription, </lb></gap>ם, texts/idum0220.xml
ם, ם, arc, transcription, </gap>ם, texts/jaff0056.xml
ם, ם, arc, transcription, </gap>ם</p></div>, texts/jeru0166.xml
ם, ם, arc, transcription, ם</unclear>, texts/jmon0007.xml
ם, ם, arc, transcription, ם</unclear>, texts/jmon0011.xml
ם, ם, arc, transcription, </gap>ם, texts/masa0554.xml
ם, ם, arc, transcription, </lb></gap>ם, texts/masa0555.xml
ם, ם, arc, transcription, ם</supplied>, texts/masa0576.xml
ם, ם, arc, transcription, ם, texts/mger0169.xml
מ, מ, arc, transcription, </lb></gap>מ</gap>, texts/idum0208.xml
מ, מ, arc, transcription, מ</supplied>, texts/idum0298.xml
מ, מ, arc, transcription, מ</unclear>, texts/idum0312.xml
מ, מ, arc, transcription, מ</unclear>, texts/idum0329.xml
מ, מ, arc, transcription, </gap>מ</unclear>, texts/idum0332.xml
מ, מ, arc, transcription, מ</unclear>, texts/idum0337.xml
מ, מ, arc, transcription, מ</unclear>, texts/mare0028.xml
מ, מ, arc, transcription, מ</gap></p></div>, texts/mare0104.xml
מ, מ, arc, transcription, מ</unclear>, texts/mare0108.xml
מ, מ, arc, transcription, מ</p></div>, texts/masa0201.xml
מ, מ, arc, transcription, מ-</gap>, texts/masa0554.xml
מ, מ, arc, transcription, </lb></gap>מ, texts/masa0606.xml
מ, מ, arc, transcription, מ</gap></gap></p></div>, texts/masa0688.xml
מ, מ, arc, transcription, מ</unclear>, texts/mger0023.xml
מ, מ, arc, transcription, מ</supplied>, texts/mger0039.xml
מ, מ, arc, transcription, מ</unclear>, texts/mger0057.xml
מ, מ, arc, transcription, </lb></gap></gap>מ</gap></p></div>, texts/mger0093.xml
מ, מ, arc, transcription, </gap>מ</unclear>, texts/mger0146.xml
מ, מ, arc, transcription, מ, texts/mger0160.xml
מ, מ, arc, transcription, מ</gap></gap></gap></gap>, texts/mger0192.xml
מ, מ, arc, transcription, מ</unclear>, texts/mger0213.xml
מ, מ, arc, transcription, </lb></gap>מ</unclear>, texts/mger0234.xml
מ, מ, arc, transcription, </lb></gap></gap>מ</unclear>, texts/mger0257.xml
מ, מ, arc, transcription, מ</gap></p></div>, texts/mger0260.xml
מ, מ, arc, transcription, </lb></gap>מ</supplied>, texts/mger0267.xml
מ, מ, arc, transcription, מ</unclear>, texts/mger0307.xml
מ, מ, arc, transcription, </choice>מ</unclear>, texts/mger0329.xml
מ, מ, arc, transcription, מ</unclear>, texts/mger0332.xml
מ, מ, arc, transcription, מ</unclear>, texts/mger0334.xml
מ, מ, arc, transcription, </lb></gap></gap>מ</unclear>, texts/mger0336.xml
מ, מ, arc, transcription, </gap>מ</unclear>, texts/mger0343.xml
מ, מ, arc, transcription, </lb></gap></gap>מ</unclear>, texts/mger0344.xml
מ, מ, arc, transcription, </lb></gap>מ</unclear>, texts/mger0345.xml
מ, מ, arc, transcription, מ</unclear>, texts/mger0385.xml
מ, מ, arc, transcription, מ</unclear>, texts/unkn0106.xml
מא, מא, arc, transcription, מא</p></div>, texts/masa0680.xml
מא, מא, arc, transcription, מא, texts/zoor0363.xml
מאה, מאה, arc, transcription, מאה, texts/masa0558.xml
מאה, מאה, arc, transcription, מאה, texts/masa0570.xml
מאה, מאה, arc, transcription, </lb>מאה, texts/masa0571.xml
מאה, מאה, arc, transcription, מאה, texts/zoor0362.xml
מאל, מאל, arc, transcription, מ</unclear>אל</supplied>, texts/mare0108.xml
מאתין, מאתין, arc, transcription, </lb></gap>מ</supplied>אתין, texts/masa0582.xml
מאתכה, מאתכה, arc, transcription, </gap>מאתכה, texts/mare0048.xml
מב, מב, arc, transcription, </lb>מב</supplied>, texts/jmon0007.xml
מבקרא, מבקרא, arc, transcription, </lb>מבקרא, texts/jmon0002.xml
מבקרא, מבקרא, arc, transcription, </lb>מבקרא</p></div>, texts/jmon0008.xml
מבקרא, מבקרא, arc, transcription, מבקרא, texts/jmon0009.xml
מדכרין, מדכרין, arc, transcription, </lb>מדכרין, texts/jmon0003.xml
מדרקדישא, מדרקדישא, arc, transcription, </lb>מד</unclear>רקד</unclear>יש</unclear>א</p></div>, texts/masa0674.xml
מה, מה, arc, transcription, </lb>מ</unclear>ה</unclear></gap></p></div>, texts/mare0044.xml
מה, מה, arc, transcription, מה, texts/mare0135.xml
מה, מה, arc, transcription, מה, texts/mger0199.xml
מה, מה, arc, transcription, מ</unclear>ה, texts/unkn0104.xml
מהר, מהר, arc, transcription, מהר</unclear>, texts/mger0199.xml
